text,closed,all,min,max,date,dow,tweet_id,timestamp
"jurors with summonses numbered 001 - 850 on this day FRIDAY October 15, 2010 are to report for jury service.",0,0.0,1.0,850.0,2010-10-15T00:00:00Z,Friday,27383358754,2010-10-14 00:00:00 +0000
"jurors with summonses numbered 001 - 900 on this day THURSDAY October 14, 2010 are to report for jury service.",0,0.0,1.0,900.0,2010-10-14T00:00:00Z,Thursday,27283286118,2010-10-13 00:00:00 +0000
"jurors with summonses numbered 001 - 999 on this day WEDNESDAY October 13, 2010 are to report for jury service.",0,0.0,1.0,999.0,2010-10-13T00:00:00Z,Wednesday,27180481247,2010-10-12 00:00:00 +0000
"jurors with summonses numbered 001 - 999 on this day TUESDAY October 12, 2010 are to report for jury service.",0,0.0,1.0,999.0,2010-10-12T00:00:00Z,Tuesday,27075490614,2010-10-11 00:00:00 +0000
"jurors with summonses numbered 001 - 999 on this day TUESDAY October 12, 2010 are to report for jury service.",0,0.0,1.0,999.0,2010-10-12T00:00:00Z,Tuesday,26977342283,2010-10-10 00:00:00 +0000
"NO JURORS are to report for jury service for FRIDAY October 8, 2010.",0,0.0,0,0,2010-10-08T00:00:00Z,Friday,26692012587,2010-10-07 00:00:00 +0000
"Jurors with summonses numbered 001 - 850 are to report for jury service for THURSDAY October 7, 2010.",0,0.0,1.0,850.0,2010-10-07T00:00:00Z,Thursday,26591949278,2010-10-06 00:00:00 +0000
"Jurors with summonses numbered 001 - 700 are to report for jury service for WEDNESDAY October 6, 2010.",0,0.0,1.0,700.0,2010-10-06T00:00:00Z,Wednesday,26497075978,2010-10-05 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for TUESDAY October 5, 2010.",0,0.0,1.0,999.0,2010-10-05T00:00:00Z,Tuesday,26401988930,2010-10-04 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for Monday October 4, 2010.",0,0.0,1.0,999.0,2010-10-04T00:00:00Z,Monday,26307767513,2010-10-03 00:00:00 +0000
"Jurors with summonses numbered 001 - 700 are to report for jury service for FRIDAY October 1, 2010.",0,0.0,1.0,700.0,2010-10-01T00:00:00Z,Friday,26021765552,2010-09-30 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for THURSDAY September 30, 2010.",0,0.0,1.0,999.0,2010-09-30T00:00:00Z,Thursday,25923991109,2010-09-29 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for WEDNESDAY September 29, 2010.",0,0.0,1.0,999.0,2010-09-29T00:00:00Z,Wednesday,25827268765,2010-09-28 00:00:00 +0000
"Jurors with summonses numbered 001 - 700 are to report for jury service for TUESDAY September 28, 2010.",0,0.0,1.0,700.0,2010-09-28T00:00:00Z,Tuesday,25728319933,2010-09-27 00:00:00 +0000
"Jurors with summonses numbered 001 - 700 are to report for jury service for TUESDAY September 28, 2010.",0,0.0,1.0,700.0,2010-09-28T00:00:00Z,Tuesday,25728405224,2010-09-27 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for MONDAY September 27, 2010.",0,0.0,1.0,999.0,2010-09-27T00:00:00Z,Monday,25630515634,2010-09-26 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for FRIDAY September 24, 2010.",0,0.0,1.0,999.0,2010-09-24T00:00:00Z,Friday,25349161334,2010-09-23 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for THURSDAY September 23, 2010.",0,0.0,1.0,999.0,2010-09-23T00:00:00Z,Thursday,25251857791,2010-09-22 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for WEDNESDAY September 22, 2010.",0,0.0,1.0,999.0,2010-09-22T00:00:00Z,Wednesday,25158378111,2010-09-21 00:00:00 +0000
"Jurors with summonses numbered 001 - 600 are to report for jury service for TUESDAY September 21, 2010.",0,0.0,1.0,600.0,2010-09-21T00:00:00Z,Tuesday,25064572506,2010-09-20 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for MONDAY September 20, 2010.",0,0.0,1.0,999.0,2010-09-20T00:00:00Z,Monday,24972959719,2010-09-19 00:00:00 +0000
"Jurors with summonses numbered 001 - 600 are to report for jury service for FRIDAY September 17, 2010.",0,0.0,1.0,600.0,2010-09-17T00:00:00Z,Friday,24703972329,2010-09-16 00:00:00 +0000
"Jurors with summonses numbered 001 - 750 are to report for jury service for THURSDAY September 16, 2010.",0,0.0,1.0,750.0,2010-09-16T00:00:00Z,Thursday,24610037715,2010-09-15 00:00:00 +0000
"Jurors with summonses numbered 001 - 900 are to report for jury service for WEDNESDAY September 15, 2010.",0,0.0,1.0,900.0,2010-09-15T00:00:00Z,Wednesday,24515476522,2010-09-14 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for Tuesday September 14, 2010.",0,0.0,1.0,999.0,2010-09-14T00:00:00Z,Tuesday,24421560512,2010-09-13 00:00:00 +0000
"Jurors with summonses numbered 001 - 950 are to report for jury service for Monday September 13, 2010.",0,0.0,1.0,950.0,2010-09-13T00:00:00Z,Monday,24322717359,2010-09-12 00:00:00 +0000
"Jurors with summonses numbered 001 - 600 are to report for jury service for FRIDAY September 10, 2010.",0,0.0,1.0,600.0,2010-09-10T00:00:00Z,Friday,24049973691,2010-09-09 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for THURSDAY September 9, 2010.",0,0.0,1.0,999.0,2010-09-09T00:00:00Z,Thursday,23954580557,2010-09-08 00:00:00 +0000
"Jurors with summonses numbered 001 - 999 are to report for jury service for WEDNESDAY September 8, 2010.",0,0.0,1.0,999.0,2010-09-08T00:00:00Z,Wednesday,23859165969,2010-09-07 00:00:00 +0000
"ALL JURORS with summonses for TUESDAY September 7, 2010 are to report for jury service on thisday.",0,1.0,0,0,2010-09-07T00:00:00Z,Tuesday,23183749697,2010-09-06 00:00:00 +0000
"ALL JURORS with summonses for TUESDAY September 7, 2010 are to report for jury service on thisday.",0,1.0,0,0,2010-09-07T00:00:00Z,Tuesday,23094292119,2010-09-05 00:00:00 +0000
"ALL JURORS with summonses for FRIDAY September 3, 2010 are to report for jury service on thisday.",0,1.0,0,0,2010-09-03T00:00:00Z,Friday,22896773999,2010-09-03 00:00:00 +0000
"ALL JURORS with summonses for THURSDAY September 2, 2010 are to report for jury service on this&lt;BR&gt;day.",0,1.0,0,0,2010-09-02T00:00:00Z,Thursday,22747280214,2010-09-01 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 999, are to report for jury service on WEDNESDAY September 1, 2010.",0,0.0,1.0,999.0,2010-09-01T00:00:00Z,Wednesday,22655393785,2010-08-31 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600, are to report for jury service on TUESDAY August 31, 2010.",0,0.0,1.0,600.0,2010-08-31T00:00:00Z,Tuesday,22562785389,2010-08-30 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY August 30, 2010.",0,0.0,1.0,999.0,2010-08-30T00:00:00Z,Monday,22473553540,2010-08-29 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600, are to report for jury service on FRIDAY August 27, 2010.",0,0.0,1.0,600.0,2010-08-27T00:00:00Z,Friday,22215713588,2010-08-26 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 750, are to report for jury service on Thursday August 26, 2010.",0,0.0,1.0,750.0,2010-08-26T00:00:00Z,Thursday,22125937900,2010-08-25 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600, are to report for jury service on WEDNESDAY August 25, 2010.",0,0.0,1.0,600.0,2010-08-25T00:00:00Z,Wednesday,22037565395,2010-08-24 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 700, are to report for jury service on&lt;BR&gt;TUESDAY August 24, 2010.",0,0.0,1.0,700.0,2010-08-24T00:00:00Z,Tuesday,21949504400,2010-08-23 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 650, are to report for jury service on&lt;BR&gt;MONDAY August 23, 2010.",0,0.0,1.0,650.0,2010-08-23T00:00:00Z,Monday,21864468102,2010-08-22 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 999, are to report for jury service on&lt;BR&gt;FRIDAY August 20, 2010.",0,0.0,1.0,999.0,2010-08-20T00:00:00Z,Friday,21613951147,2010-08-19 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 999, are to report for jury service on&lt;BR&gt;THURSDAY August 19, 2010.",0,0.0,1.0,999.0,2010-08-19T00:00:00Z,Thursday,21526595200,2010-08-18 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600, are to report for jury service on&lt;BR&gt;WEDNESDAY August 18, 2010.",0,0.0,1.0,600.0,2010-08-18T00:00:00Z,Wednesday,21439426140,2010-08-17 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 850, are to report for jury service on&lt;BR&gt;TUESDAY August 17, 2010.",0,0.0,1.0,850.0,2010-08-17T00:00:00Z,Tuesday,21351320763,2010-08-16 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 800, are to report for jury service on&lt;BR&gt;MONDAY August 16, 2010.",0,0.0,1.0,800.0,2010-08-16T00:00:00Z,Monday,21265291885,2010-08-15 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 700, are to report for jury service on FRIDAY August 13, 2010.",0,0.0,1.0,700.0,2010-08-13T00:00:00Z,Friday,21011920016,2010-08-12 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 850, are to report for jury service on THURSDAY August 12, 2010.",0,0.0,1.0,850.0,2010-08-12T00:00:00Z,Thursday,20923095343,2010-08-11 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on WEDNESDAY August 11, 2010.",0,0.0,1.0,999.0,2010-08-11T00:00:00Z,Wednesday,20832140206,2010-08-10 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on TUESDAY August 10, 2010.",0,0.0,1.0,999.0,2010-08-10T00:00:00Z,Tuesday,20742890700,2010-08-09 00:00:00 +0000
"jurors with summonses numbered 001 through and including 700, are to report for jury service on Monday August 09, 2010.",0,0.0,1.0,700.0,2010-08-09T00:00:00Z,Monday,20659915755,2010-08-08 00:00:00 +0000
"jurors with summonses numbered 001 through and including 600, are to report for jury service on FRIDAY August 06, 2010.",0,0.0,1.0,600.0,2010-08-06T00:00:00Z,Friday,20417628169,2010-08-05 00:00:00 +0000
"jurors with summonses numbered 001 through and including 650, are to report for jury service on THURSDAY August 05, 2010.",0,0.0,1.0,650.0,2010-08-05T00:00:00Z,Thursday,20339256851,2010-08-04 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on WEDNESDAY August 04, 2010.",0,0.0,1.0,999.0,2010-08-04T00:00:00Z,Wednesday,20255897734,2010-08-03 00:00:00 +0000
"jurors with summonses numbered 001 through and including 700, are to report for jury service on TUESDAY August 03, 2010.",0,0.0,1.0,700.0,2010-08-03T00:00:00Z,Tuesday,20173365562,2010-08-02 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY August 02, 2010.",0,0.0,1.0,999.0,2010-08-02T00:00:00Z,Monday,20093127194,2010-08-01 00:00:00 +0000
"jurors with summonses numbered 001 through and including 600, are to report for jury service on FRIDAY July 30, 2010.",0,0.0,1.0,600.0,2010-07-30T00:00:00Z,Friday,19860932687,2010-07-29 00:00:00 +0000
"jurors with summonses numbered 001 through and including 900, are to report for jury service on THURSDAY July 29, 2010.",0,0.0,1.0,900.0,2010-07-29T00:00:00Z,Thursday,19776117125,2010-07-28 00:00:00 +0000
"jurors with summonses numbered 001 through and including 600, are to report for jury service on WEDNESDAY July 28, 2010.",0,0.0,1.0,600.0,2010-07-28T00:00:00Z,Wednesday,19691879847,2010-07-27 00:00:00 +0000
"jurors with summonses numbered 001 through and including 700, are to report for jury service on TUESDAY July 27, 2010.",0,0.0,1.0,700.0,2010-07-27T00:00:00Z,Tuesday,19607991771,2010-07-26 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY July 26, 2010.",0,0.0,1.0,999.0,2010-07-26T00:00:00Z,Monday,19526403854,2010-07-25 00:00:00 +0000
"jurors with summonses numbered 001 through and including 600, are to report for jury service on FRIDAY July 23, 2010.",0,0.0,1.0,600.0,2010-07-23T00:00:00Z,Friday,19289578303,2010-07-23 00:00:00 +0000
"jurors with summonses numbered 001 through and including 700, are to report for jury service on THURSDAY July 22, 2010.",0,0.0,1.0,700.0,2010-07-22T00:00:00Z,Thursday,19111120981,2010-07-21 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on WEDNESDAY July 21, 2010.",0,0.0,1.0,999.0,2010-07-21T00:00:00Z,Wednesday,19028218812,2010-07-20 00:00:00 +0000
"jurors with summonses numbered 001 through and including 900, are to report for jury service on TUESDAY July 20, 2010.",0,0.0,1.0,900.0,2010-07-20T00:00:00Z,Tuesday,18948631260,2010-07-19 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY July 19, 2010.",0,0.0,1.0,999.0,2010-07-19T00:00:00Z,Monday,18869287159,2010-07-18 00:00:00 +0000
"jurors with summonses numbered 001 through and including 650, are to report for jury service on FRIDAY July 16, 2010.",0,0.0,1.0,650.0,2010-07-16T00:00:00Z,Friday,18636969857,2010-07-15 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on THURSDAY July 15, 2010.",0,0.0,1.0,999.0,2010-07-15T00:00:00Z,Thursday,18554124369,2010-07-14 00:00:00 +0000
"jurors with summonses numbered 001 through and including 750, are to report for jury service on WEDNESDAY July 14, 2010.",0,0.0,1.0,750.0,2010-07-14T00:00:00Z,Wednesday,18471872476,2010-07-13 00:00:00 +0000
"jurors with summonses numbered 001 through and including 900, are to report for jury service on TUESDAY July 13, 2010.",0,0.0,1.0,900.0,2010-07-13T00:00:00Z,Tuesday,18387911372,2010-07-12 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on MONDAY July 12, 2010.",0,0.0,1.0,999.0,2010-07-12T00:00:00Z,Monday,18309293119,2010-07-11 00:00:00 +0000
"jurors with summonses numbered 001 through and including 850, are to report for jury service on FRIDAY July 9, 2010.",0,0.0,1.0,850.0,2010-07-09T00:00:00Z,Friday,18068366571,2010-07-08 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on THURSDAY July 8, 2010.",0,0.0,1.0,999.0,2010-07-08T00:00:00Z,Thursday,17987077163,2010-07-07 00:00:00 +0000
"jurors with summonses numbered 001 through and including 999, are to report for jury service on WEDNESDAY July 7, 2010.",0,0.0,1.0,999.0,2010-07-07T00:00:00Z,Wednesday,17901726417,2010-07-06 00:00:00 +0000
"IN OBSERVANCE OF THE MEMORIAL DAY HOLIDAY, NO JURORS WILL BE NEEDED MONDAY JULY 5, 2010.",1,0.0,0,0,2010-07-05T00:00:00Z,Monday,17822331581,2010-07-05 00:00:00 +0000
"IN OBSERVANCE OF THE MEMORIAL DAY HOLIDAY, NO JURORS WILL BE NEEDED MONDAY JULY 5, 2010.",1,0.0,0,0,2010-07-05T00:00:00Z,Monday,17748714074,2010-07-04 00:00:00 +0000
"No jurors need to report for service on&lt;BR&gt;Friday, July 02, 2010.",0,0.0,0,0,2010-07-02T00:00:00Z,Friday,17525822043,2010-07-01 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 750 are to report for jury service on&lt;BR&gt;THURSDAY July 01, 2010.",0,0.0,1.0,750.0,2010-07-01T00:00:00Z,Thursday,17446902121,2010-06-30 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 900 are to report for jury service on&lt;BR&gt;WEDNESDAY June 30, 2010.",0,0.0,1.0,900.0,2010-06-30T00:00:00Z,Wednesday,17368053742,2010-06-29 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on&lt;BR&gt;TUESDAY June 29, 2010.",0,0.0,1.0,600.0,2010-06-29T00:00:00Z,Tuesday,17285427547,2010-06-28 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on&lt;BR&gt;MONDAY June 28, 2010.",0,0.0,1.0,999.0,2010-06-28T00:00:00Z,Monday,17199768082,2010-06-27 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on&lt;BR&gt;FRIDAY June 25, 2010.",0,0.0,1.0,600.0,2010-06-25T00:00:00Z,Friday,16967023242,2010-06-24 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on&lt;BR&gt;THURSDAY June 24, 2010.",0,0.0,1.0,999.0,2010-06-24T00:00:00Z,Thursday,16882781180,2010-06-23 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 700 are to report for jury service on&lt;BR&gt;WEDNESDAY June 23, 2010.",0,0.0,1.0,700.0,2010-06-23T00:00:00Z,Wednesday,16804044726,2010-06-22 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 700 are to report for jury service on&lt;BR&gt;TUESDAY June 22, 2010.",0,0.0,1.0,700.0,2010-06-22T00:00:00Z,Tuesday,16726799978,2010-06-21 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 999 are to report for jury service on&lt;BR&gt;MONDAY June 21, 2010.",0,0.0,1.0,999.0,2010-06-21T00:00:00Z,Monday,16649757467,2010-06-20 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on FRIDAY June 17, 2010.",0,0.0,1.0,600.0,2010-06-17T00:00:00Z,Thursday,16422087595,2010-06-17 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on THURSDAY June 17, 2010.",0,0.0,1.0,600.0,2010-06-17T00:00:00Z,Thursday,16341068836,2010-06-16 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 600 are to report for jury service on WEDNESDAY June 16, 2010.",0,0.0,1.0,600.0,2010-06-16T00:00:00Z,Wednesday,16260318053,2010-06-15 00:00:00 +0000
"Jurors with summonses numbered 001 through and including 900 are to report for jury service on TUESDAY June 15, 2010.",0,0.0,1.0,900.0,2010-06-15T00:00:00Z,Tuesday,16181448803,2010-06-14 00:00:00 +0000
